transaction_id,product_id,quantity,total_transaction_amount,transaction_date
e79397c8-01f1-5bf6-bcd6-82b52b052e93,f4cd4ea1-d78a-5502-a2e5-b6016803e426,93,2302182.44,10/1/2031
01049e7f-b18d-5249-87ba-f4a2462195b7,5f10fdad-e818-576c-9f9e-fa2e220b8df5,62,4603415.49,1/10/2101
0e6a2dc2-6a99-5cab-8cc0-0ca88d4f729e,391010b2-6036-501a-a837-03a8f5fae313,45,3350170.7,4/8/2119
00c41322-3087-59b8-a57c-2228016c5c08,cae944d0-e128-58d4-a323-9a7d23c1374e,13,7800707.83,6/10/2028
d63291cb-e8bd-523b-bd76-62d052f65611,cfafa68b-405d-516d-8d72-b6e65cacb792,99,1222201.39,30/7/2083
199576ac-56a3-5fc0-9d0e-1787b182e158,0856afcc-3844-549d-ac8e-2eabcf5ea7f0,24,9011523.5,30/6/2025
3fd49c77-b06e-51e7-9a79-26ba4f4b5ce3,cfba1e0c-a597-5742-b2ad-cdc9a2599462,6,8908705.79,8/3/2039
98906b4e-43f4-5dfe-8b2e-f43844ce49e5,84e1a77d-a645-5e9a-8b16-5affc833a7c6,34,8802031.62,9/11/2094
1bac9902-a28e-5a45-8c5c-0b914ad56cfa,801b625f-98f6-538f-8255-b3fb2801ec48,98,1261385.15,19/1/2090
5667579d-7dcc-54f9-91ea-cbb7e14f7429,b352e8ff-9b4f-5659-a5dd-b50d7a7aaa44,35,5954970.32,19/8/2030
cd02bda2-0b7f-57d5-97e2-7779e96b3e40,87885fcf-9586-5d6d-ac81-cc2d7b063b66,20,7899754.32,7/12/2077
159e3251-64ae-5612-b0ec-5d88291440d5,0757bd05-565c-527c-96fc-cf1f88a90dd1,42,5670660.86,18/7/2057
86fb71ef-9874-5982-8ed9-6a9b880572f1,b2f2c8fd-d3ec-55bb-861a-c18e1ac08238,57,6937002.94,22/6/2098
a5be0dfd-6799-5416-bdb0-f5ca41f1bf6f,fba9303c-aad5-5f97-8bef-b35c2b47da8a,40,9305371.85,4/1/2041
9d32accd-0a2e-5fa6-8c8b-0cd30ff81a2a,06edcb74-8490-5cb1-9e62-86a1a9dad6a1,15,9116843.93,26/9/2061
2d71f734-8029-57db-9379-e6db78e0e4fc,378b1604-84c4-5859-b71d-c18156b995c2,96,9077569.93,12/3/2119
c86b41ba-40e0-5835-b275-e02f770a86ce,76a27750-49b6-5b9e-a1b3-a69f6fe3c1f7,32,6344678.39,5/2/2031
8b2e1f42-c0d8-5356-bcb5-77486bce626b,c5ceefcf-e0db-512f-95de-e4503aff842e,76,4619335.05,28/9/2082
